repositório,url,arquivo,file_exists,clone_error,k6-performance/no-heavy-init-context,k6-performance/no-heavy-init-context_loc,k6-performance/require-check,k6-performance/require-check_loc,k6-performance/require-tags,k6-performance/require-tags_loc,k6-performance/require-thresholds,k6-performance/require-thresholds_loc
Mohamed-Mostafa69/k6-scripts,https://github.com/Mohamed-Mostafa69/k6-scripts,k6/k6.js,yes,,0,,1,25:1,0,,0,
Mohamed-Mostafa69/k6-scripts,https://github.com/Mohamed-Mostafa69/k6-scripts,k6/k6-test.js,yes,,0,,1,24:1,0,,0,
shithead999/food_notification_app,https://github.com/shithead999/food_notification_app,script.js,yes,,0,,1,4:1,0,,0,
Junrapxng/k6-dashboard,https://github.com/Junrapxng/k6-dashboard,script.js,yes,,0,,1,19:1,0,,1,5:14
Augustus31/voicechess,https://github.com/Augustus31/voicechess,js/play.js,yes,,0,,0,,0,,0,
BehzadDara/URLShortener,https://github.com/BehzadDara/URLShortener,soak.js,yes,,0,,0,,0,,1,4:12
BehzadDara/URLShortener,https://github.com/BehzadDara/URLShortener,load.js,yes,,0,,0,,0,,1,4:12
BehzadDara/URLShortener,https://github.com/BehzadDara/URLShortener,stress.js,yes,,0,,0,,0,,1,4:12
BehzadDara/URLShortener,https://github.com/BehzadDara/URLShortener,spike.js,yes,,0,,0,,0,,1,4:12
raphaelkauan/test-web-k6,https://github.com/raphaelkauan/test-web-k6,signup.js,yes,,0,,0,,0,,0,
raphaelkauan/test-web-k6,https://github.com/raphaelkauan/test-web-k6,hello.js,yes,,0,,0,,0,,0,
raphaelkauan/test-web-k6,https://github.com/raphaelkauan/test-web-k6,signup-load.js,yes,,0,,0,,0,,0,
raphaelkauan/test-web-k6,https://github.com/raphaelkauan/test-web-k6,signup-smoke.js,yes,,0,,0,,0,,0,
raphaelkauan/test-web-k6,https://github.com/raphaelkauan/test-web-k6,signup-spike.js,yes,,0,,0,,0,,0,
Mathis428/CaaSpopup,https://github.com/Mathis428/CaaSpopup,code.gs,yes,,0,,0,,0,,0,
Shashwat7012/k6-Load-Testing,https://github.com/Shashwat7012/k6-Load-Testing,script1.js,yes,,0,,1,16:1,0,,0,
francobrotto/exp2506,https://github.com/francobrotto/exp2506,stresser.js,yes,,0,,0,,0,,1,5:12
grafana/xk6-output-example,https://github.com/grafana/xk6-output-example,script.js,yes,,0,,1,15:1,0,,1,4:12
grafana/xk6-output-example,https://github.com/grafana/xk6-output-example,test.js,yes,,0,,0,,0,,0,
HATAEMIN1/MHN_BACKEND,https://github.com/HATAEMIN1/MHN_BACKEND,script.js,yes,,0,,0,,0,,0,
HATAEMIN1/MHN_BACKEND,https://github.com/HATAEMIN1/MHN_BACKEND,test-data-generation-script.js,yes,,0,,0,,0,,0,
sjcodebook/prisma-vercel-deployment-example,https://github.com/sjcodebook/prisma-vercel-deployment-example,loadtest.js,yes,,0,,0,,5,31:22; 38:25; 52:25; 65:28; 77:25,1,11:12
Gaddy-Morty/calendar,https://github.com/Gaddy-Morty/calendar,k6script.js,yes,,0,,0,,0,,1,6:12
kay421/logs-metrics-traces,https://github.com/kay421/logs-metrics-traces,script.js,yes,,0,,1,33:1,2,34:3; 35:3,0,
mateusoliveiraps/k6_estudos,https://github.com/mateusoliveiraps/k6_estudos,k6-load.js,yes,,0,,0,,8,44:21; 62:23; 86:24; 103:25; 130:23; 149:27; 166:32; 229:27,1,15:14
mateusoliveiraps/k6_estudos,https://github.com/mateusoliveiraps/k6_estudos,k6.js,yes,,0,,0,,8,41:21; 59:23; 83:24; 100:25; 127:23; 146:27; 161:32; 224:27,1,15:14
mateusoliveiraps/k6_estudos,https://github.com/mateusoliveiraps/k6_estudos,k6-smoke.js,yes,,0,,0,,8,45:21; 63:23; 87:24; 104:25; 131:23; 150:27; 167:32; 230:27,0,
mateusoliveiraps/k6_estudos,https://github.com/mateusoliveiraps/k6_estudos,k6-stress.js,yes,,0,,0,,8,48:21; 66:23; 90:24; 107:25; 134:23; 153:27; 170:32; 233:27,1,15:14
TomLyneSC/load-testing-pdt,https://github.com/TomLyneSC/load-testing-pdt,loadtest.js,yes,,0,,0,,0,,0,
TomLyneSC/load-testing-pdt,https://github.com/TomLyneSC/load-testing-pdt,loadtest2.js,yes,,0,,0,,0,,0,
TomLyneSC/load-testing-pdt,https://github.com/TomLyneSC/load-testing-pdt,loadtests/soaktest.js,yes,,0,,0,,0,,0,
TomLyneSC/load-testing-pdt,https://github.com/TomLyneSC/load-testing-pdt,loadtests/spiketest.js,yes,,0,,0,,0,,0,
TomLyneSC/load-testing-pdt,https://github.com/TomLyneSC/load-testing-pdt,loadtests/loadtest.js,yes,,0,,0,,0,,0,
hoyirul/laravel9-starter-stisla,https://github.com/hoyirul/laravel9-starter-stisla,k6/main.js,yes,,0,,0,,2,22:20; 42:21,1,5:14
hoyirul/laravel9-starter-stisla,https://github.com/hoyirul/laravel9-starter-stisla,k6/userlist.js,yes,,0,,0,,0,,0,
hoyirul/laravel9-starter-stisla,https://github.com/hoyirul/laravel9-starter-stisla,k6/load.js,yes,,0,,0,,3,31:20; 39:25; 47:23,1,6:14
zawad08/K6-Tool-scripts,https://github.com/zawad08/K6-Tool-scripts,stress.js,yes,,0,,0,,0,,1,12:14
zawad08/K6-Tool-scripts,https://github.com/zawad08/K6-Tool-scripts,load.js,yes,,0,,0,,0,,0,
zawad08/K6-Tool-scripts,https://github.com/zawad08/K6-Tool-scripts,soak.js,yes,,0,,0,,0,,1,9:14
zawad08/K6-Tool-scripts,https://github.com/zawad08/K6-Tool-scripts,load(20_vus).js,yes,,0,,0,,0,,0,
zawad08/K6-Tool-scripts,https://github.com/zawad08/K6-Tool-scripts,Load(10_vus).js,yes,,0,,0,,0,,0,
rpp33-sdc-lily/qa-service,https://github.com/rpp33-sdc-lily/qa-service,scriptA.js,yes,,0,,0,,0,,1,4:14
rpp33-sdc-lily/qa-service,https://github.com/rpp33-sdc-lily/qa-service,scriptQ.js,yes,,0,,0,,0,,1,4:14
digitalemil/xk6-browser-scrtips,https://github.com/digitalemil/xk6-browser-scrtips,2.js,yes,,0,,0,,0,,0,
digitalemil/xk6-browser-scrtips,https://github.com/digitalemil/xk6-browser-scrtips,4.js,yes,,0,,0,,0,,0,
digitalemil/xk6-browser-scrtips,https://github.com/digitalemil/xk6-browser-scrtips,kittyshop.js,yes,,0,,0,,0,,0,
digitalemil/xk6-browser-scrtips,https://github.com/digitalemil/xk6-browser-scrtips,3.js,yes,,0,,0,,0,,0,
Great-Stone/vault-spring-boot-transit-demo,https://github.com/Great-Stone/vault-spring-boot-transit-demo,k6/main.js,yes,,0,,1,20:1,0,,1,7:12
agus-wesly/fc-order-service,https://github.com/agus-wesly/fc-order-service,k6.js,yes,,0,,0,,0,,1,4:14
come-nc/k6_nc_scripts,https://github.com/come-nc/k6_nc_scripts,webdav.js,yes,,0,,0,,3,19:20; 29:20; 39:20,1,6:12
come-nc/k6_nc_scripts,https://github.com/come-nc/k6_nc_scripts,basic.js,yes,,0,,0,,6,13:18; 17:14; 21:14; 26:14; 28:14; 44:14,1,6:12
tais-santos-silva/k6,https://github.com/tais-santos-silva/k6,aula6.js,yes,,0,,0,,2,14:27; 22:27,0,
tais-santos-silva/k6,https://github.com/tais-santos-silva/k6,aula13.js,yes,,0,,0,,0,,0,
fadhilara/k6_recipes,https://github.com/fadhilara/k6_recipes,load2.js,yes,,0,,0,,7,56:19; 69:19; 83:19; 97:19; 111:18; 117:18; 130:18,0,
fadhilara/k6_recipes,https://github.com/fadhilara/k6_recipes,load3.js,yes,,0,,0,,6,56:19; 69:19; 83:19; 97:19; 115:18; 128:18,0,
fadhilara/k6_recipes,https://github.com/fadhilara/k6_recipes,load1.js,yes,,0,,0,,6,51:19; 64:19; 78:19; 92:19; 110:18; 123:18,0,
CSSE6400/2024-P6-alw0ng,https://github.com/CSSE6400/2024-P6-alw0ng,k6.js,yes,,0,,0,,0,,1,4:14
marinalb/k6CoinMarket,https://github.com/marinalb/k6CoinMarket,k6.js,yes,,0,,0,,0,,1,6:14
elgopher/batch-example,https://github.com/elgopher/batch-example,script.js,yes,,0,,0,,0,,1,5:12
KU-Taverse/k6-tester,https://github.com/KU-Taverse/k6-tester,hello-k6.js,yes,,0,,1,15:1,0,,1,4:14
elrison/test-k6,https://github.com/elrison/test-k6,aula5.js,yes,,0,,0,,0,,1,4:14
elrison/test-k6,https://github.com/elrison/test-k6,carga2.js,yes,,0,,0,,0,,0,
elrison/test-k6,https://github.com/elrison/test-k6,aula8.js,yes,,0,,0,,2,14:27; 25:27,0,
elrison/test-k6,https://github.com/elrison/test-k6,aula1.js,yes,,0,,0,,0,,1,5:14
elrison/test-k6,https://github.com/elrison/test-k6,constant-arrival-rate.js,yes,,0,,1,17:1,0,,1,4:14
elrison/test-k6,https://github.com/elrison/test-k6,aula9.js,yes,,0,,1,5:1,0,,0,
elrison/test-k6,https://github.com/elrison/test-k6,constant-vus.js,yes,,0,,1,15:1,0,,1,4:14
elrison/test-k6,https://github.com/elrison/test-k6,shared-iteration.js,yes,,0,,1,16:1,0,,1,4:14
elrison/test-k6,https://github.com/elrison/test-k6,carga4.js,yes,,0,,0,,0,,0,
elrison/test-k6,https://github.com/elrison/test-k6,cloud1.js,yes,,0,,0,,0,,0,
elrison/test-k6,https://github.com/elrison/test-k6,aula7.js,yes,,0,,0,,0,,0,
elrison/test-k6,https://github.com/elrison/test-k6,carga3.js,yes,,0,,0,,0,,0,
elrison/test-k6,https://github.com/elrison/test-k6,per-vu-iterations.js,yes,,0,,1,16:1,0,,1,4:14
elrison/test-k6,https://github.com/elrison/test-k6,aula3.js,yes,,0,,0,,0,,1,4:14
elrison/test-k6,https://github.com/elrison/test-k6,carga1.js,yes,,0,,0,,0,,0,
elrison/test-k6,https://github.com/elrison/test-k6,test_aws1.js,yes,,0,,0,,0,,0,
elrison/test-k6,https://github.com/elrison/test-k6,aula1 copy.js,yes,,0,,0,,0,,1,5:14
elrison/test-k6,https://github.com/elrison/test-k6,enviroment.js,yes,,0,,1,5:1,0,,0,
khvalbotaihor/k6_14_05_2025,https://github.com/khvalbotaihor/k6_14_05_2025,abort.js,yes,,0,,1,10:1,0,,1,5:14
khvalbotaihor/k6_14_05_2025,https://github.com/khvalbotaihor/k6_14_05_2025,groups.js,yes,,0,,0,,4,19:24; 26:29; 30:32; 38:9,0,
khvalbotaihor/k6_14_05_2025,https://github.com/khvalbotaihor/k6_14_05_2025,scenarious.js,yes,,0,,0,,0,,0,
khvalbotaihor/k6_14_05_2025,https://github.com/khvalbotaihor/k6_14_05_2025,first-script.js,yes,,0,,1,28:1,0,,1,4:14
khvalbotaihor/k6_14_05_2025,https://github.com/khvalbotaihor/k6_14_05_2025,custom-tags.js,yes,,0,,0,,0,,0,
khvalbotaihor/k6_14_05_2025,https://github.com/khvalbotaihor/k6_14_05_2025,expected_response.js,yes,,0,,0,,4,19:24; 26:29; 30:32; 38:20,0,
khvalbotaihor/k6_14_05_2025,https://github.com/khvalbotaihor/k6_14_05_2025,custom-metrics.js,yes,,0,,1,19:1,2,20:15; 23:11,0,
khvalbotaihor/k6_14_05_2025,https://github.com/khvalbotaihor/k6_14_05_2025,lifecycle.js,yes,,0,,0,,0,,1,5:14
khvalbotaihor/k6_14_05_2025,https://github.com/khvalbotaihor/k6_14_05_2025,load-test.js,yes,,0,,1,33:1,3,34:5; 36:5; 38:5,1,4:14
khvalbotaihor/k6_14_05_2025,https://github.com/khvalbotaihor/k6_14_05_2025,soak-test.js,yes,,0,,1,12:1,3,13:5; 15:5; 17:5,1,4:14
khvalbotaihor/k6_14_05_2025,https://github.com/khvalbotaihor/k6_14_05_2025,smoke-test.js,yes,,0,,1,28:1,3,29:5; 31:5; 33:5,1,4:14
khvalbotaihor/k6_14_05_2025,https://github.com/khvalbotaihor/k6_14_05_2025,spike-test.js,yes,,0,,1,32:1,0,,1,4:14
khvalbotaihor/k6_14_05_2025,https://github.com/khvalbotaihor/k6_14_05_2025,brakepoint-test.js,yes,,0,,1,10:1,0,,1,4:14
aadi-1024/identikit-backend,https://github.com/aadi-1024/identikit-backend,script.js,yes,,0,,1,56:1,0,,1,4:14
frevar1975/Clases,https://github.com/frevar1975/Clases,UGRM/Docker-feb-2025/coleccionDockerfiles/bash-tools/templates/k6.js,yes,,0,,1,49:1,0,,1,22:14
frevar1975/Clases,https://github.com/frevar1975/Clases,UGRM/Docker-feb-2025/coleccionDockerfiles/bash-tools/templates/ansible-templates/bash-tools/templates/k6.js,yes,,0,,1,49:1,0,,1,22:14
HazemMourad/LoadTestingPHC,https://github.com/HazemMourad/LoadTestingPHC,script.js,yes,,0,,1,7:1,0,,1,3:14
vikky413/k6test,https://github.com/vikky413/k6test,AppointmentBook.js,yes,,0,,0,,4,17:16; 33:5; 40:16; 94:5,0,
vikky413/k6test,https://github.com/vikky413/k6test,finddoctor.js,yes,,0,,0,,5,51:5; 78:5; 101:16; 114:16; 151:5,0,
vikky413/k6test,https://github.com/vikky413/k6test,location.js,yes,,0,,0,,2,43:5; 89:5,0,
vikky413/k6test,https://github.com/vikky413/k6test,search.js,yes,,0,,0,,3,53:5; 57:16; 98:5,0,
vikky413/k6test,https://github.com/vikky413/k6test,SearchforAppointment.js,yes,,0,,0,,4,50:5; 54:16; 97:7; 134:7,0,
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,aulas/aula26.js,yes,,0,,0,,0,,0,
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,aulas/aula17.js,yes,,0,,0,,2,14:27; 22:27,0,
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,breakpoint/store/get_store_inventory.js,yes,,0,,1,13:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,smoke/store/get_store_inventory.js,yes,,0,,0,,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,load/user/post_user_createWithArray.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,breakpoint/pet/delete_pet_petId.js,yes,,0,,1,13:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,smoke/store/get_store_order_orderId.js,yes,,0,,0,,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,aulas/aula10.js,yes,,0,,0,,0,,1,8:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,spike/store/get_store_inventory.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,smoke/user/get_user_logout.js,yes,,0,,0,,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,aulas/aula19.js,yes,,0,,1,5:1,0,,0,
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,spike/store/delete_store_order_orderId.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,stress/store/post_store_order.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,breakpoint/user/post_user.js,yes,,0,,1,13:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,aulas/aula25.js,yes,,0,,0,,0,,0,
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,load/store/get_store_inventory.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,aulas/aula12.js,yes,,0,,0,,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,stress/pet/put_pet.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,load/pet/post_pet_petId.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,spike/user/post_user.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,breakpoint/store/post_store_order.js,yes,,0,,1,13:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,spike/user/post_user_createWithArray.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,load/pet/post_pet.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,load/store/delete_store_order_orderId.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,spike/pet/put_pet.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,breakpoint/pet/post_pet_petId.js,yes,,0,,1,13:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,aulas/aula24.js,yes,,0,,0,,0,,0,
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,spike/pet/post_pet.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,stress/pet/post_pet.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,load/store/post_store_order.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,load/pet/put_pet.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,breakpoint/user/put_user_username.js,yes,,0,,1,13:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,aulas/aula23.js,yes,,0,,0,,0,,0,
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,load/user/post_user.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,aulas/aula15.js,yes,,0,,0,,0,,0,
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,spike/pet/delete_pet_petId.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,spike/store/post_store_order.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,stress/user/get_user_login.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,spike/user/put_user_username.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,spike/user/post_user_createWhiteList.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,breakpoint/user/post_user_createWhiteList.js,yes,,0,,1,13:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,stress/user/post_user_createWithArray.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,load/user/get_user_login.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,load/pet/delete_pet_petId.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,breakpoint/pet/get_pet_petId.js,yes,,0,,1,13:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,stress/user/put_user_username.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,stress/pet/get_pet_findByStatus.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,breakpoint/user/get_user_username.js,yes,,0,,1,13:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,breakpoint/user/delete_user_username.js,yes,,0,,1,13:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,stress/pet/post_pet_petId_uploadImage.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,breakpoint/store/get_store_order_orderId.js,yes,,0,,1,13:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,stress/store/get_store_inventory.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,smoke/pet/get_pet_petId.js,yes,,0,,0,,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,smoke/pet/delete_pet_petId.js,yes,,0,,0,,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,smoke/user/put_user_username.js,yes,,0,,0,,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,smoke/store/delete_store_order_orderId.js,yes,,0,,0,,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,load/pet/get_pet_petId.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,spike/user/get_user_login.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,load/user/get_user_username.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,spike/user/get_user_username.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,spike/user/delete_user_username.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,stress/user/delete_user_username.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,load/pet/post_pet_petId_uploadImage.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,smoke/pet/post_pet_petId_uploadImage.js,yes,,0,,0,,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,smoke/user/post_user_createWhiteList.js,yes,,0,,0,,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,spike/pet/post_pet_petId.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,stress/user/post_user_createWhiteList.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,smoke/user/delete_user_username.js,yes,,0,,0,,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,aulas/aula18.js,yes,,0,,0,,0,,0,
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,spike/pet/get_pet_petId.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,stress/pet/get_pet_petId.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,smoke/user/get_user_login.js,yes,,0,,0,,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,stress/pet/delete_pet_petId.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,load/user/put_user_username.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,smoke/user/get_user_username.js,yes,,0,,0,,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,load/pet/get_pet_findByStatus.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,load/user/delete_user_username.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,breakpoint/user/get_user_login.js,yes,,0,,1,13:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,spike/pet/get_pet_findByStatus.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,load/store/get_store_order_orderId.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,breakpoint/pet/put_pet.js,yes,,0,,1,13:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,load/user/post_user_createWhiteList.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,breakpoint/pet/get_pet_findByStatus.js,yes,,0,,1,13:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,spike/store/get_store_order_orderId.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,breakpoint/pet/post_pet.js,yes,,0,,1,13:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,spike/pet/post_pet_petId_uploadImage.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,stress/store/get_store_order_orderId.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,smoke/pet/post_pet_petId.js,yes,,0,,0,,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,stress/pet/post_pet_petId.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,breakpoint/pet/post_pet_petId_uploadImage.js,yes,,0,,1,13:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,breakpoint/user/get_user_logout.js,yes,,0,,1,13:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,breakpoint/store/delete_store_order_orderId.js,yes,,0,,1,13:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,smoke/pet/put_pet.js,yes,,0,,0,,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,stress/user/get_user_username.js,yes,,0,,1,21:1,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,smoke/pet/get_pet_findByStatus.js,yes,,0,,0,,0,,1,4:14
LUCASCNASC/k6-petstore,https://github.com/LUCASCNASC/k6-petstore,smoke/pet/post_pet.js,yes,,0,,0,,0,,1,4:14
